"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.080922196E0,-1.801679850E0,-1.343516350E0,-1.933727264E0,2.964858782E0
3.085922196E0,-1.852120519E0,-1.191605568E0,-1.911962986E0,2.916483620E0
3.090922196E0,-1.902882099E0,-1.028473854E0,-1.874955177E0,2.862547060E0
3.095922196E0,-1.916569829E0,-8.834872246E-1,-1.813896179E0,2.782805946E0
3.100922196E0,-1.896420479E0,-7.761681080E-1,-1.698675632E0,2.661643565E0
3.105922196E0,-1.851469755E0,-6.666042805E-1,-1.543449879E0,2.500907645E0
3.110922196E0,-1.787510753E0,-5.658197403E-1,-1.390511990E0,2.334281530E0
3.115922196E0,-1.704630613E0,-4.576768875E-1,-1.192557812E0,2.130123892E0
3.120922196E0,-1.626373887E0,-3.503472805E-1,-1.018490314E0,1.950681357E0
3.125922196E0,-1.530745983E0,-2.625584602E-1,-8.943214417E-1,1.792186109E0
3.130922196E0,-1.428124666E0,-1.693835258E-1,-7.938251495E-1,1.642677451E0
3.135922196E0,-1.298097968E0,-9.166264534E-2,-7.264785767E-1,1.490379649E0
3.140922196E0,-1.179916620E0,2.179360390E-2,-6.521043777E-1,1.348302010E0
3.145922196E0,-1.094761252E0,1.531538963E-1,-5.246257782E-1,1.223597370E0
3.150922196E0,-1.008691669E0,3.061127663E-1,-3.897132874E-1,1.123850681E0
3.155922196E0,-9.321850538E-1,4.729816914E-1,-2.521286011E-1,1.075290420E0
3.160922196E0,-8.632162809E-1,6.243393421E-1,-1.584386826E-1,1.077053749E0
3.165922196E0,-7.717120647E-1,7.455148697E-1,-6.484031677E-2,1.074958696E0
3.170922196E0,-6.620164514E-1,8.454909325E-1,1.239204407E-2,1.073906077E0
3.175922196E0,-5.413183570E-1,9.203426838E-1,8.088779449E-2,1.070793656E0
3.180922196E0,-4.289586842E-1,9.967081547E-1,1.387834549E-1,1.093934891E0
3.185922196E0,-3.191877007E-1,1.083769321E0,2.122488022E-1,1.149559170E0
3.190922196E0,-2.131054103E-1,1.170083523E0,2.955141068E-1,1.225494983E0
3.195922196E0,-1.089990735E-1,1.258506775E0,3.877897263E-1,1.321401140E0
3.200922196E0,-5.572021008E-3,1.318358183E0,4.722242355E-1,1.400391043E0
3.205922196E0,7.167769969E-2,1.376346111E0,5.775356293E-1,1.494327178E0
3.210922196E0,1.240493804E-1,1.433997154E0,6.889200211E-1,1.595727697E0
3.215922196E0,1.441141069E-1,1.484488726E0,7.742576599E-1,1.680461418E0
3.220922196E0,1.324853450E-1,1.531398535E0,8.584623337E-1,1.760594052E0
3.225922196E0,9.291189909E-2,1.569204807E0,9.421463013E-1,1.832669092E0
3.230922196E0,3.783980012E-2,1.608519793E0,1.014640808E0,1.902173426E0
3.235922196E0,-1.454141736E-2,1.632620096E0,1.054697990E0,1.943720063E0
3.240922196E0,-5.346785486E-2,1.634522915E0,1.106725693E0,1.974681172E0
3.245922196E0,-1.105684787E-1,1.636463881E0,1.145190239E0,2.000424981E0
3.250922196E0,-1.440552622E-1,1.632806540E0,1.200917244E0,2.031996885E0
3.255922196E0,-1.671333313E-1,1.635882854E0,1.256012917E0,2.069206300E0
3.260922196E0,-1.994106919E-1,1.644305468E0,1.356369972E0,2.140851372E0
3.265922196E0,-2.233210206E-1,1.642932892E0,1.453639984E0,2.205032873E0
3.270922196E0,-2.435899079E-1,1.639045477E0,1.560380936E0,2.276091998E0
3.275922196E0,-2.507719398E-1,1.628524780E0,1.698964119E0,2.366740079E0
3.280922196E0,-2.604600787E-1,1.620144606E0,1.854905128E0,2.476566379E0
3.285922196E0,-2.815161645E-1,1.606190920E0,1.991277695E0,2.573769119E0
3.290922196E0,-2.973030806E-1,1.582912445E0,2.112944603E0,2.656790512E0
3.295922196E0,-3.251801133E-1,1.565879583E0,2.238742828E0,2.751307040E0
3.300922196E0,-3.514177799E-1,1.534088612E0,2.368079185E0,2.843364443E0
3.305922196E0,-3.604860902E-1,1.485841990E0,2.473370552E0,2.907789285E0
3.310922196E0,-3.703102469E-1,1.430213690E0,2.561382294E0,2.956910572E0
3.315922196E0,-3.980007768E-1,1.373337030E0,2.648623466E0,3.009927821E0
3.320922196E0,-4.274392128E-1,1.323004484E0,2.711609840E0,3.047273055E0
3.325922196E0,-4.858317971E-1,1.295192003E0,2.791675568E0,3.115607057E0
3.330922196E0,-5.656306148E-1,1.271296501E0,2.892103195E0,3.209422639E0
3.335922196E0,-6.744269729E-1,1.287238359E0,2.946345329E0,3.285237455E0
3.340922196E0,-7.987886667E-1,1.314038515E0,2.952861786E0,3.329287203E0
3.345922196E0,-9.295690060E-1,1.352887154E0,2.900070190E0,3.332387927E0
3.350922196E0,-1.038677931E0,1.400275707E0,2.804815292E0,3.302516120E0
3.355922196E0,-1.119647622E0,1.443966627E0,2.666499138E0,3.232470892E0
3.360922196E0,-1.164354563E0,1.484667540E0,2.537296295E0,3.161934810E0
3.365922196E0,-1.221335292E0,1.527721882E0,2.408159256E0,3.102390215E0
3.370922196E0,-1.261285543E0,1.590884924E0,2.302596092E0,3.069805340E0
3.375922196E0,-1.272354722E0,1.655346155E0,2.213045120E0,3.042470400E0
3.380922196E0,-1.232996702E0,1.690242767E0,2.171401978E0,3.015325526E0
3.385922196E0,-1.150674105E0,1.656745434E0,2.148768425E0,2.947212594E0
3.390922196E0,-1.025856853E0,1.592329979E0,2.172191620E0,2.882067570E0
3.395922196E0,-9.170882106E-1,1.529533386E0,2.217958450E0,2.846025800E0
3.400922196E0,-8.345092535E-1,1.487155914E0,2.283989906E0,2.850376870E0
3.405922196E0,-7.873659134E-1,1.454978704E0,2.406471252E0,2.920276014E0
3.410922196E0,-7.578276992E-1,1.382350922E0,2.583361626E0,3.026376411E0
3.415922196E0,-7.320679426E-1,1.257386208E0,2.823140144E0,3.176013826E0
3.420922196E0,-6.866859198E-1,1.060716867E0,3.103305817E0,3.350696169E0
3.425922196E0,-6.303009987E-1,8.125710487E-1,3.391777039E0,3.544249221E0
3.430922196E0,-5.584481955E-1,5.525374413E-1,3.684166908E0,3.766994534E0
3.435922196E0,-5.705619454E-1,3.086140156E-1,3.941900253E0,3.994916914E0
3.440922196E0,-6.233626008E-1,1.011996269E-1,4.217178345E0,4.264201624E0
3.445922196E0,-6.898289919E-1,-9.158945084E-2,4.453190804E0,4.507234296E0
3.450922196E0,-7.551988363E-1,-3.081309795E-1,4.639002800E0,4.710161033E0
3.455922196E0,-8.197496533E-1,-5.352823734E-1,4.727991104E0,4.828293342E0
3.460922196E0,-8.956547976E-1,-7.479147911E-1,4.731809616E0,4.873560946E0
3.465922196E0,-1.008638501E0,-9.323272705E-1,4.663599968E0,4.861661283E0
3.470922196E0,-1.141248941E0,-1.090468168E0,4.497900963E0,4.766831552E0
3.475922196E0,-1.293215990E0,-1.195513964E0,4.244182587E0,4.595078570E0
3.480922196E0,-1.456037521E0,-1.267824650E0,3.929540634E0,4.378209018E0
3.485922196E0,-1.608145952E0,-1.306631088E0,3.583918571E0,4.139793537E0
3.490922196E0,-1.722466111E0,-1.345654011E0,3.202016830E0,3.876929971E0
3.495922196E0,-1.816069126E0,-1.364218712E0,2.776522636E0,3.587238174E0
3.500922196E0,-1.852212071E0,-1.379634142E0,2.342278481E0,3.289429799E0
3.505922196E0,-1.839784980E0,-1.381759405E0,1.928893089E0,3.002448397E0
3.510922196E0,-1.777892113E0,-1.407464266E0,1.518996239E0,2.729323286E0
3.515922196E0,-1.665908098E0,-1.411612749E0,1.087938309E0,2.439571706E0
3.520922196E0,-1.510031223E0,-1.430633068E0,6.611804962E-1,2.182673801E0
3.525922196E0,-1.351219654E0,-1.437166214E0,2.336101532E-1,1.986407557E0
3.530922196E0,-1.193587065E0,-1.441863775E0,-1.629877090E-1,1.878878980E0
3.535922196E0,-1.057040811E0,-1.396590710E0,-5.227556229E-1,1.827860587E0
3.540922196E0,-9.504521489E-1,-1.313127041E0,-8.302202225E-1,1.821243402E0
3.545922196E0,-8.406488895E-1,-1.200645208E0,-1.107369900E0,1.836983279E0
3.550922196E0,-7.482952476E-1,-1.089510441E0,-1.331039429E0,1.875805091E0
3.555922196E0,-6.509956717E-1,-9.979710579E-1,-1.497929096E0,1.914035834E0
3.560922196E0,-5.631197691E-1,-9.318463802E-1,-1.620003700E0,1.951884612E0
3.565922196E0,-4.722501636E-1,-8.808581829E-1,-1.698790550E0,1.970994848E0
3.570922196E0,-4.118345380E-1,-8.523547649E-1,-1.747704029E0,1.987608036E0
3.575922196E0,-3.503282666E-1,-8.573603630E-1,-1.754936695E0,1.984338552E0
3.580922196E0,-2.832580209E-1,-8.885664940E-1,-1.701329708E0,1.940182542E0
3.585922196E0,-2.202407718E-1,-9.802553654E-1,-1.627582073E0,1.912702273E0
3.590922196E0,-1.914068460E-1,-1.104953527E0,-1.555906773E0,1.917916777E0
3.595922196E0,-1.956848502E-1,-1.247795105E0,-1.482250690E0,1.947396286E0
3.600922196E0,-2.328113914E-1,-1.419212341E0,-1.380131245E0,1.993270445E0
3.605922196E0,-2.804083824E-1,-1.600024700E0,-1.234782219E0,2.040439911E0
3.610922196E0,-3.331577778E-1,-1.785959721E0,-1.119544983E0,2.134016682E0
3.615922196E0,-3.596767187E-1,-1.997600079E0,-1.006372929E0,2.265515369E0
3.620922196E0,-4.330213070E-1,-2.199941158E0,-9.010500908E-1,2.416431215E0
3.625922196E0,-5.532438755E-1,-2.364941597E0,-8.036494255E-1,2.558296297E0
3.630922196E0,-7.010904551E-1,-2.477599859E0,-7.138938904E-1,2.672016724E0
3.635922196E0,-8.718380332E-1,-2.553790092E0,-6.039905548E-1,2.765275752E0
3.640922196E0,-1.059753776E0,-2.606403828E0,-4.904003143E-1,2.856030715E0
3.645922196E0,-1.218123913E0,-2.651466608E0,-3.886938095E-1,2.943668446E0
3.650922196E0,-1.340007305E0,-2.702005148E0,-3.147506714E-1,3.032411480E0
3.655922196E0,-1.428635836E0,-2.753507614E0,-2.790212631E-1,3.114587837E0
3.660922196E0,-1.480625510E0,-2.803500652E0,-2.536735535E-1,3.180600271E0
3.665922196E0,-1.486922145E0,-2.862241745E0,-2.466478348E-1,3.234841638E0
3.670922196E0,-1.467393398E0,-2.897716522E0,-2.431402206E-1,3.257164656E0
3.675922196E0,-1.401698351E0,-2.894517183E0,-2.302255630E-1,3.224281595E0
3.680922196E0,-1.305962801E0,-2.870326996E0,-2.153587341E-1,3.160806113E0
3.685922196E0,-1.188291550E0,-2.827362061E0,-1.976585388E-1,3.073285201E0
3.690922196E0,-1.009882927E0,-2.762022257E0,-1.830053329E-1,2.946543980E0
3.695922196E0,-8.428315520E-1,-2.670361280E0,-1.880578995E-1,2.806521008E0
3.700922196E0,-6.754233241E-1,-2.550852299E0,-1.823263168E-1,2.645049527E0
3.705922196E0,-4.987016916E-1,-2.441055298E0,-1.804227829E-1,2.498000545E0
3.710922196E0,-3.232089281E-1,-2.326448441E0,-1.978702545E-1,2.357112427E0
3.715922196E0,-1.361188889E-1,-2.250787735E0,-2.724056244E-1,2.271294478E0
3.720922196E0,3.818249702E-2,-2.195755959E0,-3.728084564E-1,2.227507189E0
3.725922196E0,1.954206526E-1,-2.151314974E0,-4.958429337E-1,2.216349603E0
3.730922196E0,3.107226193E-1,-2.091221333E0,-6.349925995E-1,2.207480648E0
3.735922196E0,3.670368195E-1,-2.018500566E0,-8.306093216E-1,2.213362241E0
3.740922196E0,3.710818887E-1,-1.931361914E0,-1.031114101E0,2.220598320E0
3.745922196E0,3.444275856E-1,-1.838145256E0,-1.237809658E0,2.242672757E0
3.750922196E0,2.911439538E-1,-1.765049696E0,-1.445296764E0,2.299793027E0
3.755922196E0,2.382328361E-1,-1.708443642E0,-1.665904999E0,2.398077152E0
3.760922196E0,1.872951984E-1,-1.676847219E0,-1.869313240E0,2.518179517E0
3.765922196E0,1.455865204E-1,-1.656422377E0,-2.103540897E0,2.681383007E0
3.770922196E0,1.103546023E-1,-1.643520117E0,-2.329372406E0,2.852948005E0
3.775922196E0,7.830625772E-2,-1.639711857E0,-2.534349442E0,3.019555255E0
3.780922196E0,4.731112719E-2,-1.627157927E0,-2.737042427E0,3.184538037E0
3.785922196E0,1.916572452E-2,-1.613270283E0,-2.917332649E0,3.333742359E0
3.790922196E0,-1.992079616E-2,-1.583164692E0,-3.058981895E0,3.444441539E0
3.795922196E0,-2.885675430E-2,-1.537906408E0,-3.161527157E0,3.515855912E0
3.800922196E0,-2.811732888E-2,-1.501247406E0,-3.215468884E0,3.548770843E0
3.805922196E0,-2.352812886E-2,-1.475682259E0,-3.242242813E0,3.562348967E0
3.810922196E0,1.043149829E-2,-1.469915628E0,-3.220770836E0,3.540356698E0
3.815922196E0,4.807862639E-2,-1.445218563E0,-3.188618660E0,3.501179402E0
3.820922196E0,8.983591199E-2,-1.415245533E0,-3.114675522E0,3.422308288E0
3.825922196E0,1.254412234E-1,-1.385551691E0,-3.046459675E0,3.349090256E0
3.830922196E0,1.262104809E-1,-1.354600430E0,-2.952050686E0,3.250457608E0
3.835922196E0,1.429074705E-1,-1.307531595E0,-2.869940281E0,3.156995191E0
3.840922196E0,2.356622219E-1,-1.265152454E0,-2.824501514E0,3.103861502E0
3.845922196E0,3.159684241E-1,-1.228761673E0,-2.767311573E0,3.044290498E0
3.850922196E0,3.627054989E-1,-1.191716194E0,-2.712839603E0,2.985170260E0
3.855922196E0,3.706000745E-1,-1.141474724E0,-2.706141949E0,2.960323159E0
3.860922196E0,3.808332086E-1,-1.088149071E0,-2.744643688E0,2.976939923E0
3.865922196E0,3.922668397E-1,-9.971499443E-1,-2.765903473E0,2.966210260E0
3.870922196E0,3.655115068E-1,-8.901090622E-1,-2.763837814E0,2.926549550E0
3.875922196E0,3.422531784E-1,-7.912216187E-1,-2.762638569E0,2.894018098E0
3.880922196E0,3.238594532E-1,-7.140431404E-1,-2.742635727E0,2.852506491E0
3.885922196E0,3.214032650E-1,-6.574516296E-1,-2.724595070E0,2.821163058E0
3.890922196E0,3.140767813E-1,-5.839543343E-1,-2.736312866E0,2.815502618E0
3.895922196E0,3.414611518E-1,-5.174942017E-1,-2.734833717E0,2.804230987E0
3.900922196E0,3.456906080E-1,-4.498386383E-1,-2.759290218E0,2.817008929E0
3.905922196E0,3.560315073E-1,-3.775410652E-1,-2.755496025E0,2.803935455E0
3.910922196E0,3.417501748E-1,-2.727627754E-1,-2.733435631E0,2.768187685E0
3.915922196E0,3.170356750E-1,-1.629309654E-1,-2.664825916E0,2.688560076E0
3.920922196E0,3.345021605E-1,-6.199455261E-2,-2.569550991E0,2.591973633E0
3.925922196E0,3.831478357E-1,4.965305328E-3,-2.419365406E0,2.449521563E0
3.930922196E0,4.776997566E-1,2.335405350E-2,-2.211123466E0,2.262257601E0
3.935922196E0,5.942919850E-1,1.991891861E-2,-1.988945961E0,2.075930096E0
3.940922196E0,6.876897812E-1,2.514457703E-2,-1.788927078E0,1.916718439E0
3.945922196E0,7.399618626E-1,4.645395279E-2,-1.569586754E0,1.735887124E0
3.950922196E0,7.697532773E-1,9.499406815E-2,-1.334407806E0,1.543433891E0
3.955922196E0,7.639344931E-1,1.415290833E-1,-1.052292824E0,1.308031566E0
3.960922196E0,7.416957021E-1,2.051138878E-1,-7.116222382E-1,1.048136647E0
3.965922196E0,6.972578168E-1,2.530589104E-1,-3.353214264E-1,8.140317771E-1
3.970922196E0,6.700221896E-1,3.022751808E-1,5.287551880E-2,7.369503647E-1
3.975922196E0,6.271423101E-1,3.436775208E-1,4.909229279E-1,8.674255222E-1
3.980922196E0,6.304107308E-1,3.750772476E-1,9.300565720E-1,1.184527694E0
3.985922196E0,6.303544044E-1,3.771648407E-1,1.351810455E0,1.538503006E0
3.990922196E0,6.001498103E-1,3.748750687E-1,1.756830215E0,1.893980865E0
3.995922196E0,5.448237062E-1,3.952865601E-1,2.122937202E0,2.227093779E0
4.000922196E0,4.727010727E-1,4.475030899E-1,2.478355408E0,2.562411139E0
4.005922196E0,4.024575353E-1,5.287709236E-1,2.755226135E0,2.834226846E0
4.010922196E0,3.313599825E-1,6.054077148E-1,3.009080887E0,3.087213262E0
4.015922196E0,3.039745688E-1,6.569156647E-1,3.225182533E0,3.305410882E0
4.020922196E0,2.952471972E-1,6.710658073E-1,3.380063057E0,3.458659638E0
4.025922196E0,3.257579207E-1,6.574287415E-1,3.483174324E0,3.559611516E0
4.030922196E0,3.460844159E-1,6.723065376E-1,3.559324265E0,3.638757992E0
4.035922196E0,3.702001870E-1,7.214608192E-1,3.610573769E0,3.700513050E0
4.040922196E0,3.658058345E-1,8.221132755E-1,3.666226387E0,3.775036433E0
4.045922196E0,4.200175405E-1,9.192221165E-1,3.752518654E0,3.886229571E0
4.050922196E0,5.167344809E-1,1.016503096E0,3.899312973E0,4.062626580E0
4.055922196E0,6.570979357E-1,1.075628042E0,4.022592545E0,4.215448275E0
4.060922196E0,8.137710094E-1,1.084663630E0,4.122154236E0,4.339455495E0
4.065922196E0,9.483730197E-1,1.040116072E0,4.169807434E0,4.400971127E0
4.070922196E0,1.044326544E0,9.879689217E-1,4.170651436E0,4.411466187E0
4.075922196E0,1.147342324E0,9.275743961E-1,4.160387993E0,4.414251570E0
4.080922196E0,1.228596687E0,8.316867352E-1,4.143852234E0,4.401438854E0
4.085922196E0,1.303465843E0,7.073917389E-1,4.195134163E0,4.449559183E0
4.090922196E0,1.393307090E0,5.825312138E-1,4.341801643E0,4.596943416E0
4.095922196E0,1.483917713E0,4.460558891E-1,4.573580742E0,4.828935539E0
4.100922196E0,1.545599341E0,3.330454826E-1,4.884994507E0,5.134488090E0
4.105922196E0,1.572858572E0,2.462680340E-1,5.257779121E0,5.493521031E0
4.110922196E0,1.578088522E0,1.757740974E-1,5.671688080E0,5.889762779E0
4.115922196E0,1.575978756E0,9.685087204E-2,6.146318436E0,6.345889965E0
4.120922196E0,1.628016591E0,9.639263153E-4,6.659640312E0,6.855745622E0
4.125922196E0,1.726569772E0,-1.395366192E-1,7.107990265E0,7.316012524E0
4.130922196E0,1.827738643E0,-2.731108665E-1,7.475550652E0,7.700589304E0
4.135922196E0,1.872776508E0,-3.212704659E-1,7.668153763E0,7.900068904E0
4.140922196E0,1.852590799E0,-3.104360104E-1,7.635533333E0,7.863194800E0
4.145922196E0,1.875623703E0,-3.262937069E-1,7.407862663E0,7.648585562E0
4.150922196E0,1.912638903E0,-3.782031536E-1,7.068446159E0,7.332404538E0
4.155922196E0,2.000239849E0,-4.929494858E-1,6.627011299E0,6.939829782E0
4.160922196E0,2.106455803E0,-6.200635433E-1,6.071105003E0,6.456001147E0
4.165922196E0,2.216300249E0,-7.604348660E-1,5.414034843E0,5.899323797E0
4.170922196E0,2.329607725E0,-9.711050987E-1,4.645680428E0,5.287008975E0
4.175922196E0,2.411889315E0,-1.190049648E0,3.716404915E0,4.587493185E0
4.180922196E0,2.449556828E0,-1.325527430E0,2.686262131E0,3.869542073E0
4.185922196E0,2.453920603E0,-1.422577143E0,1.577990532E0,3.245844446E0
4.190922196E0,2.424350739E0,-1.482888937E0,4.486103058E-1,2.877097028E0
4.195922196E0,2.350321531E0,-1.517803907E0,-6.689615250E-1,2.876673343E0
4.200922196E0,2.266690969E0,-1.500535965E0,-1.709519386E0,3.211222924E0
4.205922196E0,2.176106453E0,-1.458276510E0,-2.659617901E0,3.733038582E0
4.210922196E0,2.077239752E0,-1.381022930E0,-3.535846710E0,4.327165502E0
4.215922196E0,1.955347538E0,-1.285623312E0,-4.294813156E0,4.890974478E0
4.220922196E0,1.834603786E0,-1.223112106E0,-4.926559925E0,5.397477834E0
4.225922196E0,1.736719012E0,-1.189212322E0,-5.396696091E0,5.792645990E0
4.230922196E0,1.641892672E0,-1.167114019E0,-5.790275574E0,6.130681683E0
4.235922196E0,1.463475466E0,-1.073840141E0,-6.124152184E0,6.387498184E0
4.240922196E0,1.267398715E0,-1.012114763E0,-6.419383049E0,6.621114296E0
4.245922196E0,1.105721951E0,-1.075196028E0,-6.589823723E0,6.767898066E0
4.250922196E0,9.501746893E-1,-1.239543438E0,-6.586267471E0,6.768915650E0
4.255922196E0,8.461711407E-1,-1.462373972E0,-6.516641617E0,6.732099316E0
4.260922196E0,9.108790159E-1,-1.706133842E0,-6.390280724E0,6.676547086E0
4.265922196E0,9.398038387E-1,-1.983526468E0,-6.148203850E0,6.528247781E0
4.270922196E0,8.760927916E-1,-2.250843048E0,-5.869746208E0,6.347263470E0
4.275922196E0,7.061218619E-1,-2.414908409E0,-5.507556915E0,6.055045325E0
4.280922196E0,5.103536844E-1,-2.533834457E0,-5.137744904E0,5.751278174E0
4.285922196E0,3.160791695E-1,-2.602679253E0,-4.809893131E0,5.478039546E0
4.290922196E0,1.473080367E-1,-2.682116985E0,-4.520946503E0,5.258745902E0
4.295922196E0,-2.118875086E-2,-2.755392551E0,-4.225004673E0,5.044135363E0
4.300922196E0,-1.732294708E-1,-2.808068275E0,-3.938585758E0,4.840218349E0
4.305922196E0,-2.903141975E-1,-2.843816042E0,-3.651041508E0,4.636989983E0
4.310922196E0,-3.850988150E-1,-2.862131357E0,-3.365186214E0,4.434475759E0
4.315922196E0,-4.734756649E-1,-2.849542141E0,-3.065336227E0,4.211930176E0
4.320922196E0,-4.998226464E-1,-2.829451561E0,-2.790317059E0,4.005182655E0
4.325922196E0,-4.854491949E-1,-2.822905064E0,-2.547183990E0,3.833092772E0
4.330922196E0,-4.487727284E-1,-2.812772274E0,-2.323053837E0,3.675549477E0
4.335922196E0,-4.002720714E-1,-2.810445309E0,-2.160646915E0,3.567522342E0
4.340922196E0,-3.508769870E-1,-2.771238804E0,-2.068493843E0,3.475851830E0
4.345922196E0,-3.178375363E-1,-2.706036568E0,-2.044874668E0,3.406635732E0
4.350922196E0,-3.184752464E-1,-2.610570908E0,-2.068204403E0,3.345740037E0
4.355922196E0,-3.650047779E-1,-2.496334791E0,-2.124755859E0,3.298409213E0
4.360922196E0,-4.441069663E-1,-2.344297409E0,-2.171659470E0,3.226308446E0
4.365922196E0,-5.482488871E-1,-2.165388107E0,-2.186633587E0,3.125835719E0
4.370922196E0,-6.612844467E-1,-1.963411331E0,-2.181135654E0,3.008260946E0
4.375922196E0,-7.594488859E-1,-1.777414322E0,-2.176220417E0,2.910652777E0
4.380922196E0,-8.293669224E-1,-1.604476452E0,-2.168878078E0,2.822450406E0
4.385922196E0,-8.720830083E-1,-1.456120491E0,-2.187810421E0,2.768994420E0
4.390922196E0,-8.836752772E-1,-1.324671268E0,-2.214145660E0,2.727283808E0
4.395922196E0,-8.887580037E-1,-1.188151121E0,-2.238207817E0,2.685361821E0
4.400922196E0,-9.064825773E-1,-1.030369520E0,-2.267657757E0,2.650593087E0
4.405922196E0,-9.183317423E-1,-8.544952869E-1,-2.295125961E0,2.615549381E0
4.410922196E0,-9.187086821E-1,-6.626234055E-1,-2.321330547E0,2.582957787E0
4.415922196E0,-8.975840807E-1,-4.804239273E-1,-2.335570812E0,2.547813838E0
4.420922196E0,-8.362256885E-1,-2.754271030E-1,-2.327830791E0,2.488760672E0
4.425922196E0,-7.576951385E-1,-1.185436249E-1,-2.298441410E0,2.423012057E0
4.430922196E0,-6.590118408E-1,3.965497017E-2,-2.198465824E0,2.295456622E0
4.435922196E0,-5.406464338E-1,1.971957684E-1,-1.993428707E0,2.074835595E0
4.440922196E0,-4.128199816E-1,3.565449715E-1,-1.682745934E0,1.768948425E0
4.445922196E0,-2.683821917E-1,5.155851841E-1,-1.318448067E0,1.440889443E0
4.450922196E0,-1.146605909E-1,6.249103546E-1,-9.109439850E-1,1.110620973E0
4.455922196E0,6.243434548E-2,7.086291313E-1,-4.795160294E-1,8.578979634E-1
4.460922196E0,2.417149246E-1,7.813222408E-1,-7.726860046E-2,8.214992303E-1
4.465922196E0,4.083654881E-1,8.469796181E-1,2.776689529E-1,9.804268931E-1
4.470922196E0,5.440080166E-1,9.249901772E-1,6.095991135E-1,1.234164750E0
4.475922196E0,6.606184244E-1,1.014767408E0,8.957509995E-1,1.506167138E0
4.480922196E0,7.166347504E-1,1.119404316E0,1.114552498E0,1.734606197E0
4.485922196E0,7.526000142E-1,1.243564129E0,1.275584221E0,1.933901142E0
4.490922196E0,7.678071260E-1,1.392960072E0,1.384025574E0,2.108409906E0
4.495922196E0,7.600154281E-1,1.535866022E0,1.438122749E0,2.237119785E0
4.500922196E0,7.252678871E-1,1.653120756E0,1.398114204E0,2.283318872E0
4.505922196E0,6.879342198E-1,1.739431143E0,1.313120842E0,2.285423492E0
4.510922196E0,6.446687579E-1,1.814109802E0,1.195056915E0,2.265999385E0
4.515922196E0,5.854135156E-1,1.884124994E0,1.064414978E0,2.241788399E0
4.520922196E0,5.320119262E-1,1.955356598E0,9.519481659E-1,2.238897368E0
4.525922196E0,4.510532320E-1,2.015519619E0,8.409004211E-1,2.229995935E0
4.530922196E0,3.599275053E-1,2.073673964E0,7.449350357E-1,2.232621715E0
4.535922196E0,2.713026106E-1,2.118514061E0,7.155551910E-1,2.252493322E0
4.540922196E0,1.956309378E-1,2.151513338E0,7.286052704E-1,2.279944462E0
4.545922196E0,1.470691264E-1,2.168514013E0,7.961301804E-1,2.314715019E0
4.550922196E0,9.678626060E-2,2.149111509E0,9.370203018E-1,2.346498435E0
4.555922196E0,5.669990927E-2,2.120542765E0,1.092942238E0,2.386302418E0
4.560922196E0,2.081906796E-2,2.082371950E0,1.265274048E0,2.436724192E0
4.565922196E0,-1.865779608E-2,2.045340776E0,1.453885078E0,2.509491747E0
4.570922196E0,-7.867923379E-2,2.037317991E0,1.666749954E0,2.633421810E0
4.575922196E0,-1.195230633E-1,2.022101164E0,1.904917717E0,2.780627697E0
4.580922196E0,-1.725702733E-1,1.998924971E0,2.145646095E0,2.937563396E0
4.585922196E0,-2.134582102E-1,1.966620922E0,2.373195648E0,3.089533920E0
4.590922196E0,-2.387578785E-1,1.937212229E0,2.600571632E0,3.251579518E0
4.595922196E0,-2.458646297E-1,1.897586584E0,2.802341461E0,3.393287775E0
4.600922196E0,-2.639105916E-1,1.845384359E0,2.957230568E0,3.495755264E0
4.605922196E0,-2.747537494E-1,1.781368494E0,3.088569641E0,3.576034922E0
4.610922196E0,-2.976288497E-1,1.721225500E0,3.212868690E0,3.657010443E0
4.615922196E0,-3.553163707E-1,1.673669100E0,3.307193756E0,3.723566640E0
4.620922196E0,-4.341455102E-1,1.642735958E0,3.404377937E0,3.804845975E0
4.625922196E0,-5.476950407E-1,1.596240520E0,3.501616478E0,3.887064653E0
4.630922196E0,-6.668074727E-1,1.571601868E0,3.605211258E0,3.988998979E0
4.635922196E0,-8.025802970E-1,1.556627512E0,3.693362236E0,4.087560269E0
4.640922196E0,-9.670579433E-1,1.555726767E0,3.741021156E0,4.165420283E0
4.645922196E0,-1.134611964E0,1.576468706E0,3.756808281E0,4.229208714E0
4.650922196E0,-1.287052393E0,1.608786106E0,3.721583366E0,4.253807630E0
4.655922196E0,-1.427580237E0,1.645762444E0,3.652256012E0,4.252704238E0
4.660922196E0,-1.533535719E0,1.680932522E0,3.570276260E0,4.233690886E0
4.665922196E0,-1.593994498E0,1.708349466E0,3.494353294E0,4.203543898E0
4.670922196E0,-1.627417564E0,1.713295937E0,3.408906937E0,4.147832856E0
4.675922196E0,-1.644601941E0,1.741415262E0,3.330782890E0,4.102603725E0
4.680922196E0,-1.664137125E0,1.776290894E0,3.260380745E0,4.068739892E0
4.685922196E0,-1.660787106E0,1.814209938E0,3.221898079E0,4.053418155E0
4.690922196E0,-1.618349671E0,1.832704544E0,3.252628326E0,4.069084987E0
4.695922196E0,-1.556545138E0,1.839964390E0,3.308406830E0,4.093147624E0
4.700922196E0,-1.482300520E0,1.835226297E0,3.388288498E0,4.128652242E0
